App id,Review id,Sentence id,Sentence content,Feature (Positive),Feature (Neutral),Feature (Negative),Feature (All Annotated)
com.spotify.music,gp:AOqpTOGu_GJcGZpOP95vY_uvTnGBkXK3SRnALui2GL_ZiqIIo9r_aUvVhBJHSb_kmUpI6Pz05OtJ_BIX9o2i5w,1,Unless you purchase the premium version the annoying adds spoil it.,,premium version,adds,premium version;adds
com.spotify.music,gp:AOqpTOGu_GJcGZpOP95vY_uvTnGBkXK3SRnALui2GL_ZiqIIo9r_aUvVhBJHSb_kmUpI6Pz05OtJ_BIX9o2i5w,2,You can find so many songs and all good ones.,find so many songs,,,find so many songs
com.spotify.music,gp:AOqpTOGu_GJcGZpOP95vY_uvTnGBkXK3SRnALui2GL_ZiqIIo9r_aUvVhBJHSb_kmUpI6Pz05OtJ_BIX9o2i5w,3,Without the adds definately 5 stars.,,adds ,,adds 
com.spotify.music,gp:AOqpTOGu_GJcGZpOP95vY_uvTnGBkXK3SRnALui2GL_ZiqIIo9r_aUvVhBJHSb_kmUpI6Pz05OtJ_BIX9o2i5w,4,Quality is excellent.,,,,
com.spotify.music,gp:AOqpTOGu_GJcGZpOP95vY_uvTnGBkXK3SRnALui2GL_ZiqIIo9r_aUvVhBJHSb_kmUpI6Pz05OtJ_BIX9o2i5w,5,Get annoying emails all the time and the unsubscribe link for them does not work,,unsubscribe link,Get annoying emails,unsubscribe link;Get annoying emails
com.spotify.music,gp:AOqpTOFpuytTPVqINbt_UzzKM1XlOx6zkwQK4pyYbKgf4v74R6Qstgc7F7a_svzSwbQRjhL5MhytBb2a53D9HA,1,I did love this app but now since the last two updates it keeps shutting down whenever I open up another app.,,updates;shutting down ,,updates;shutting down 
com.spotify.music,gp:AOqpTOFpuytTPVqINbt_UzzKM1XlOx6zkwQK4pyYbKgf4v74R6Qstgc7F7a_svzSwbQRjhL5MhytBb2a53D9HA,2,"I have a meditation app that I listen to while I play Spotify, it won't play simultaneously anymore with any other app please fix.",,,,
com.spotify.music,gp:AOqpTOFpuytTPVqINbt_UzzKM1XlOx6zkwQK4pyYbKgf4v74R6Qstgc7F7a_svzSwbQRjhL5MhytBb2a53D9HA,3,"I have been a subscriber to the premium service for over a year now and had the free service for a year prior to that I am getting very frustrated, I have uninstalled and reinstalled several times the problem is getting worse!",,uninstalled;reinstalled,premium service;free service,uninstalled;reinstalled;premium service;free service
com.spotify.music,gp:AOqpTOEi3v66JbIyaTNRCG1C4Ag9v4PtiSdICYETv2uh1XVhfBmTdl3MRLKnpuwMQuWP7lBGfiEbvgS_5eZKHg,1,Great selection of music and easy to find just what you want,selection of music;find just what you want,,,selection of music;find just what you want
com.spotify.music,gp:AOqpTOGWlyk95wbKkMP4NxkM-kYagKLqr1Xgs7-1rHmnPXrxCVbyRZNnNZmrD2Rfdc-dtx03S_Q876XqpjJahA,1,Is it just me?,,,,
com.spotify.music,gp:AOqpTOGWlyk95wbKkMP4NxkM-kYagKLqr1Xgs7-1rHmnPXrxCVbyRZNnNZmrD2Rfdc-dtx03S_Q876XqpjJahA,2,Loading circle is not music.,,Loading circle;music,,Loading circle;music
com.spotify.music,gp:AOqpTOGWlyk95wbKkMP4NxkM-kYagKLqr1Xgs7-1rHmnPXrxCVbyRZNnNZmrD2Rfdc-dtx03S_Q876XqpjJahA,3,Seems like all apps eventually turn to junk.,,,,
com.spotify.music,gp:AOqpTOF73pg-Z2lWImXWnbrkQfT3qt3PshaggjDdudDRLHN0vY0ck9hewmbt_TF0ZrQScFCf0UW9CUsTiTO3Vw,1,"When I'm trying  to log in with facebook  a message appears with: I tried to log in from another county  ?? please,  give me support",,log in with facebook;message appears;log in,,log in with facebook;message appears;log in
com.spotify.music,gp:AOqpTOHmyOmyv3cA1_fpwBSoNiI0vaIQWGq6aD6ssUCeN158lYrVyylXDTkwG16G3V4YGvSEAhrOArJ1mjDt_g,1,The app won't let me log in.,,log in,,log in
com.spotify.music,gp:AOqpTOHmyOmyv3cA1_fpwBSoNiI0vaIQWGq6aD6ssUCeN158lYrVyylXDTkwG16G3V4YGvSEAhrOArJ1mjDt_g,2,It just constantly says it's logging in but never actually logs in.,,logging in;logs in,,logging in;logs in
com.spotify.music,gp:AOqpTOHmyOmyv3cA1_fpwBSoNiI0vaIQWGq6aD6ssUCeN158lYrVyylXDTkwG16G3V4YGvSEAhrOArJ1mjDt_g,3,Works fine on computer though.,,,,
com.spotify.music,gp:AOqpTOF1DadQTBzVMGMl7zttFQ_54t0ZNloI65gUWDd0qHMcXnjHA0ZWTXVf2aaaPJdwFShsoMH5CxX0TeyzWw,1,You guys should bring back the snow on spotify but instead let it be a optional thing and include a rain option,,snow;rain,,snow;rain
com.spotify.music,gp:AOqpTOE7-jMlDFd1-QLvIDpO6s1TZpZSVbd__npGvX0HuDtdVFsz6M3R-QfLlZyAUQnIIVGHN6rDrkyn3Brfsw,1,The music is so amazing but you need to pay for ad free music,music,pay for ad free music,,music;pay for ad free music
com.spotify.music,gp:AOqpTOGi_4F8tNVWh1dqYXvaRo0qcROsxs3ghLnGDGR5jMC-3MHPDx-yK7Dj4rv-ammnBLTVSrndKBDpqhQt9g,1,None of the others have anything on Spotify!!!!!,,,,
com.spotify.music,gp:AOqpTOGmxsY7tv9x1Gw3lZvVwTI485H0BHWyeb3_Nv2c45JteLgeIIGtXvsIBdfP8ptnwHRwGpk4jpPo4Pp0mQ,1,Love the fact u can customize and listen offline ur play lists...also the up to date music you can Save instead of liking.,customize offline ur play lists;listen offline ur play lists;music you can Save;liking,,,customize offline ur play lists;listen offline ur play lists;music you can Save;liking
com.spotify.music,gp:AOqpTOGSvIVtg7XotfRFjwVVDB2SjVu9hnJnD9YrvbHOgXKmtFTmP3Axo9w_IqB5nFRHG_HQKW1uMsSgKFg6cw,1,Its great theres just one problem.........,,,,
com.spotify.music,gp:AOqpTOGSvIVtg7XotfRFjwVVDB2SjVu9hnJnD9YrvbHOgXKmtFTmP3Axo9w_IqB5nFRHG_HQKW1uMsSgKFg6cw,2,when your playing a game on your android or apple device you've got the audio for the game over the top of the music.,,music,,music
com.spotify.music,gp:AOqpTOGSvIVtg7XotfRFjwVVDB2SjVu9hnJnD9YrvbHOgXKmtFTmP3Axo9w_IqB5nFRHG_HQKW1uMsSgKFg6cw,3,Besides that its great,,,,
com.spotify.music,gp:AOqpTOHAMNqtBDIhpvByZbORNtBGdqQzc7jw8OlY0tEBkoI_UhFy6ksiEKP5-pQOlnfixx6SgMF77r2RjX_3NA,1,fix the search bar ... keeps disappearing.,,search bar,,search bar
com.spotify.music,gp:AOqpTOG_DEDZqPFn1Xb968BG63v3ye6VxIn1qJtcXKIQUZWdL_pKGZU9jZXo0zjHb7d1IzZo_oHn4NcJmBS4Nw,1,Love it so much fun to listen to!,listen,,,listen
com.spotify.music,gp:AOqpTOGXFB4fxsHpjKNos_TKAbczcfmdfvgBvfj7bWW7-2yFBfpMnt9R0Tj5fOvsKrGlG2Pxn6Y8hxLQTftNxw,1,It was good but I thought you could make your own playlist,,make your own playlist,,make your own playlist
com.spotify.music,gp:AOqpTOExu2Iw03-whyCoe6c7XnG0oY2zCz2jhRW8dTwoxyetVcgVBr76VL7RNYmpFNbbxVgyuO2DY8q7RjZS8A,1,The app is constantly telling me I am offline when I have Internet to be able to listen to music.,,telling me I am offline;listen to music,,telling me I am offline;listen to music
com.spotify.music,gp:AOqpTOExu2Iw03-whyCoe6c7XnG0oY2zCz2jhRW8dTwoxyetVcgVBr76VL7RNYmpFNbbxVgyuO2DY8q7RjZS8A,2,it constantly freezes on me and kicks me out of the app.,,,,
com.spotify.music,gp:AOqpTOExu2Iw03-whyCoe6c7XnG0oY2zCz2jhRW8dTwoxyetVcgVBr76VL7RNYmpFNbbxVgyuO2DY8q7RjZS8A,3,I like listening to the music on here but I am getting upset about the updates and problems that app is having.,listening to the music,,updates,listening to the music;updates
com.spotify.music,gp:AOqpTOHtWPbYBePghxWUWOi4gFriAtWC9fdPot30aN06CNZ4B61sZDexnyDoRim0Lbo4G9Kf1wtP9TchR_CisA,1,"I downloaded this, expecting a decent music streaming service like Spotify Desktop.",music streaming service,downloaded,,music streaming service
com.spotify.music,gp:AOqpTOHtWPbYBePghxWUWOi4gFriAtWC9fdPot30aN06CNZ4B61sZDexnyDoRim0Lbo4G9Kf1wtP9TchR_CisA,2,"Boy, was I wrong!",,,,
com.spotify.music,gp:AOqpTOHtWPbYBePghxWUWOi4gFriAtWC9fdPot30aN06CNZ4B61sZDexnyDoRim0Lbo4G9Kf1wtP9TchR_CisA,3,"First, you can only play songs in Shuffle play.",,play songs;Shuffle play,,play songs;Shuffle play
com.spotify.music,gp:AOqpTOHtWPbYBePghxWUWOi4gFriAtWC9fdPot30aN06CNZ4B61sZDexnyDoRim0Lbo4G9Kf1wtP9TchR_CisA,4,"Okay, kinda weird, but whatever.",,,,
com.spotify.music,gp:AOqpTOHtWPbYBePghxWUWOi4gFriAtWC9fdPot30aN06CNZ4B61sZDexnyDoRim0Lbo4G9Kf1wtP9TchR_CisA,5,"But then, you end up listening soley to 'Suggested Songs' and won't let you skip more than a couple, so you're stuck listening to Bubblegum pop instead of the Classical music you wanted to listen to.",,listening soley to 'Suggested Songs';skip;listening to Bubblegum pop;Classical music,,listening soley to 'Suggested Songs';skip;listening to Bubblegum pop;Classical music
com.spotify.music,gp:AOqpTOHtWPbYBePghxWUWOi4gFriAtWC9fdPot30aN06CNZ4B61sZDexnyDoRim0Lbo4G9Kf1wtP9TchR_CisA,6,"What I don't get is why it's so limited, compared to the desktop version?",,,,
com.spotify.music,gp:AOqpTOHtWPbYBePghxWUWOi4gFriAtWC9fdPot30aN06CNZ4B61sZDexnyDoRim0Lbo4G9Kf1wtP9TchR_CisA,7,I can just use the browser version on my phone anyway.,,,,
com.spotify.music,gp:AOqpTOE2Cb8wdFvwGmMDY9sm86ty7uM4EWuxdF6TXbL_QJiJiLdBmA_5GzTnaCa0tcsRRzxKheSkFSl4fkKBTg,1,The least user friendly app I've ever used,,,,
com.spotify.music,gp:AOqpTOF5BEn_A0d3_cdy5xEWTBcY6s5dCCV2gHNnFYD1nfYOKzhxj1exvGJ0OnZbGToQ2N4KPAZKvctwk8LP9Q,1,Fantastic love this app well worth up gradeing,,,,
com.spotify.music,gp:AOqpTOEes2gjsUhpitNo65iVBWAEZPTF4_sYlPFdNQHhuEbSXFMavmo7JSbkhjZl3CFL3oz260Synzv0bLyLpA,1,Stops after 10 sec playback in a sudden with all tracks.,,playback;tracks,,playback;tracks
com.spotify.music,gp:AOqpTOEes2gjsUhpitNo65iVBWAEZPTF4_sYlPFdNQHhuEbSXFMavmo7JSbkhjZl3CFL3oz260Synzv0bLyLpA,2,Turns out I had to clear all cache and memory in order to make it run again.,,,,
com.spotify.music,gp:AOqpTOHb_fpqASnez3AXBVEpDbAOmisI7tRX8QMD_16hi_vtSivx3XskEZ9aNFF4emm8p5eSHRi4luxc7lVFYQ,1,I loved the Spotify app until the recent updates.,,updates,,updates
com.spotify.music,gp:AOqpTOHb_fpqASnez3AXBVEpDbAOmisI7tRX8QMD_16hi_vtSivx3XskEZ9aNFF4emm8p5eSHRi4luxc7lVFYQ,2,The system is very slow now and screen touches lag.,,,screen touches,screen touches
com.spotify.music,gp:AOqpTOHb_fpqASnez3AXBVEpDbAOmisI7tRX8QMD_16hi_vtSivx3XskEZ9aNFF4emm8p5eSHRi4luxc7lVFYQ,3,Very disappointed thinking of cancelling subscription,,,subscription,subscription
com.spotify.music,gp:AOqpTOHBfBnoHc5fomZTY1pwzJLAUm3l6VeOWrW0dDRbrKupRnFarsCqTAwXLEDDxkCRrzKsglBM1wfaMgNczQ,1,I love this app.,,,,
com.spotify.music,gp:AOqpTOHBfBnoHc5fomZTY1pwzJLAUm3l6VeOWrW0dDRbrKupRnFarsCqTAwXLEDDxkCRrzKsglBM1wfaMgNczQ,2,you can play your favorite music for free.,,play your favorite music,,play your favorite music
com.spotify.music,gp:AOqpTOHBfBnoHc5fomZTY1pwzJLAUm3l6VeOWrW0dDRbrKupRnFarsCqTAwXLEDDxkCRrzKsglBM1wfaMgNczQ,3,wherever you are,,,,
com.spotify.music,gp:AOqpTOGoDoPS2EmzL_bygE38P2MWXcJYQMKauSjM2J-S1kxEsHxd3aSgMPXK55kojj9Rc01Qxa3iISe2Lm5NtA,1,I have been using it for almost 5months and its doing great...fantastic...tnx for the apps,,,,
com.spotify.music,gp:AOqpTOFvhJPHria_ZSxnl2YEWyOZO19CbCsV_wPqP7tgq2wF2bJRdqLpQ1oplQUZINfZ32VEGIiUdw9zVGwqpg,1,Doesnt do it all the time  but verry annoying when it does.,,,,
com.spotify.music,gp:AOqpTOFvhJPHria_ZSxnl2YEWyOZO19CbCsV_wPqP7tgq2wF2bJRdqLpQ1oplQUZINfZ32VEGIiUdw9zVGwqpg,2,Anyone else getting it?,,,,
com.spotify.music,gp:AOqpTOG9kkGdeQ1aWeeMbQ1x106reDEvxRbC-5h-vD5Vazs4ryEZRBQNofZkN5HvB5h5I5OGUlys9qVuH7C-aQ,1,i just wish it doesn't need internet just like SoundCloud but this one is better,,,,
com.spotify.music,gp:AOqpTOGpFIb_kS3-d5Di7JHqGHxOjmvSdV_Hp8UkCIHpSSdy0AjQqiNQ4nclAvNL2yMmDdU0sW4Zrmzh4sIELA,1,App will not load,,load,,load
com.spotify.music,gp:AOqpTOE2IPQzUmONa6TK_9gdcYWS9XIHVT-KPMV_QHw8iAgdEKUPg0gGEG6lx1odJeXcqb7Ob0qjyaL1i5jyBQ,1,I like it but the stations are not very good,,,stations ,stations 
com.spotify.music,gp:AOqpTOGgsHCqGhMhXRMaOI04S0cIDoN-aqiJWz5c2XRmWv9-q9ZQcZ_f02be-OIml09O3LI1WT-Ea0uZKtbWLA,1,"While the app works great for the most part, the lock screen player rarely shows up and when it does usually only the skip button works, while the play/pause button does not.",,lock screen player;skip button;play button;pause button ,,lock screen player;skip button;play button;pause button 
com.spotify.music,gp:AOqpTOH7Eenfc0ANjT946szZ4ZaHl7zOif23ODLL62AunfLLrG1NY6rLP33vE3xLFOaTmuzcevom4D24Av_Ohg,1,After my 7 days ended I couldn't play my music,,play my music,,play my music
com.spotify.music,gp:AOqpTOFwI1OojHJwbExVmx5RD1hwpx-q2qMfahmV0BYpEPH0QFZfe7dUUYzIG26fBneYRWk0g0CUqLHRaM4g0A,1,Your login is horrible.,,,login,login
com.spotify.music,gp:AOqpTOFwI1OojHJwbExVmx5RD1hwpx-q2qMfahmV0BYpEPH0QFZfe7dUUYzIG26fBneYRWk0g0CUqLHRaM4g0A,2,I want to use my email not username.,,use my email,,use my email
com.spotify.music,gp:AOqpTOFwI1OojHJwbExVmx5RD1hwpx-q2qMfahmV0BYpEPH0QFZfe7dUUYzIG26fBneYRWk0g0CUqLHRaM4g0A,3,Can something be done about that?,,,,
com.spotify.music,gp:AOqpTOFVk7QyaTVahqNdXpehDBGJLrfM_gOCF0IaPyY-qphUNA89P0_n_0Qi_UqEH6oAiLKE2ED1UNrDuJhpqw,1,Trying to set an account up but says my email account is allready taken by someone.,,set an account up;says my email account is allready taken ,,set an account up;says my email account is allready taken 
com.spotify.music,gp:AOqpTOFVk7QyaTVahqNdXpehDBGJLrfM_gOCF0IaPyY-qphUNA89P0_n_0Qi_UqEH6oAiLKE2ED1UNrDuJhpqw,2,Sort it out,,,,
com.spotify.music,gp:AOqpTOExaswqq_ObXD9h2Qa28xEx3RWOosnp_9mDcRHRWZVYk8eVVtsxOUlZrcHxG3DvwwxAr6Wy7_jPLvwcqw,1,There is a bug with the ads and the app will stay stuck on the ad and not play it.,,,ads;ad,ad;ads
com.spotify.music,gp:AOqpTOExaswqq_ObXD9h2Qa28xEx3RWOosnp_9mDcRHRWZVYk8eVVtsxOUlZrcHxG3DvwwxAr6Wy7_jPLvwcqw,2,Have to restart my phone to listen to music again,,listen to music,,listen to music
com.spotify.music,gp:AOqpTOGizgOSAm_IYo2I7XtQJNNpDxLPiZpnteOEjnVGDgkO_ktz8KzBy8NGTal79H0mvMmoEeIKXTZnPdPTUQ,1,It doesn't really count as free if you cant choose which song you want to listen to.,,choose which song you want to listen,,choose which song you want to listen
com.spotify.music,gp:AOqpTOGizgOSAm_IYo2I7XtQJNNpDxLPiZpnteOEjnVGDgkO_ktz8KzBy8NGTal79H0mvMmoEeIKXTZnPdPTUQ,2,Also you cant really open that menu for a song because the slider gets in the way.,,open that menu for a song;slider,,open that menu for a song;slider
com.spotify.music,gp:AOqpTOHrLkeu2TldL-6C_IuNxSTk79grdC74guSSiT46YgRfS7qfKbn4C-nh7PRAK9iNqFQCtscjY9ozk_NXzw,1,Spotify used to display on my lock screen so I didn't have to unlock my phone just to change songs.,,display on my lock screen;change songs,,display on my lock screen;change songs
com.spotify.music,gp:AOqpTOHrLkeu2TldL-6C_IuNxSTk79grdC74guSSiT46YgRfS7qfKbn4C-nh7PRAK9iNqFQCtscjY9ozk_NXzw,2,This was really useful during workouts.,,,,
com.spotify.music,gp:AOqpTOEwjApDhz-RLRwItq7Wp_45Xt42EjrBDRHtQvF2Hx21nTLBEMk0YYer2wP-eOjHoFGr1rsRZ4et9Ct39A,1,Great you should get it,,,,
com.spotify.music,gp:AOqpTOHUQcx2Xlkfjtj4xGWXAJ1CHxSVVo3e8pM5OdVBPcA0Q4N8Cq6EKM79Atx8Dr72dSdpsH5W0vwoJwH_XQ,1,I love it,,,,
com.spotify.music,gp:AOqpTOHeHoar9NWCfnTwscOlAcBhK6kwDlqwalZ70INuGeDWlBS8miVWjxroMc000Wgnj8wxZVw4PGPv5Ox9Aw,1,Remove the forced shuffle thing ??,,shuffle,,shuffle
com.spotify.music,gp:AOqpTOGDXnW-Kid6muabcQnskMpKaPJHLI62OgMoV_N94EOBb-_TyBNpCP5ZEgCJSvJq6y8MTI-8FSfcfWgBoQ,1,Love it been using for years,,,,
com.spotify.music,gp:AOqpTOGWAmiSrQfpbnZD4MCLzaShomlyBVfTT4n1tLGbuAipzq1XmVKJzCTVzfxgslmZSGXlEWCZ4cVVXqmN5Q,1,When I open this app it would fc then I would  open it again after that no issues I just have to do it every single day,,open;open ,,open;open
com.spotify.music,gp:AOqpTOG4SFdPT-GBSPE4Dam-39xZZrRPuluQlbjoI09MZKO7iDnxekduPZ0lIDWKidjeO1hChMNl2MFu0xtxPA,1,when I put my email in it didn't accept it.,,put my email in,,put my email in
com.spotify.music,gp:AOqpTOHL5SBX6UUOcruWfFBovK9qvqRHI9CX6qwWczqM8FLs5Q7eq8OXNl8nb6uXCA0sjQUUvwgrh60raai0hQ,1,It was all right but after like 30 days asked me to buy premium pack after every song ??,,asked me to buy premium pack;song,,asked me to buy premium pack;song
com.spotify.music,gp:AOqpTOGx764U1I51-00qSn83K8l0BUv2pgH0hf9EJH-bZauhC_rGNIwtBsQtwICcpUobTN3gD8oOmj8dw-tuEA,1,That's all.,,,,
com.spotify.music,gp:AOqpTOGx764U1I51-00qSn83K8l0BUv2pgH0hf9EJH-bZauhC_rGNIwtBsQtwICcpUobTN3gD8oOmj8dw-tuEA,2,"You pay to be a member but once your not a paying member, all the downloads you have they don't play as anymore.",,,,
com.spotify.music,gp:AOqpTOGPpCKTtE-fh_tr1aabB2JAtsbgQ_KVfgJswJ0DeMtQR9OcWX-EPIsLSqgdaPvAafAstx4-GYnxbSP7Bw,1,So cool have to listen to music,listen to music,,,listen to music
com.spotify.music,gp:AOqpTOFBNELh5HG-dRhwUyv3wSxQtYn94WmcbcAOddoJ0sypnF5q3NdoSuZeAKWaVOuppeiL5HJRzIElMReaVQ,1,My favorite music app.,music,,,music
com.spotify.music,gp:AOqpTOFBNELh5HG-dRhwUyv3wSxQtYn94WmcbcAOddoJ0sypnF5q3NdoSuZeAKWaVOuppeiL5HJRzIElMReaVQ,2,Great sound quality and great diversity of music.,sound;music,,,sound;music
com.spotify.music,gp:AOqpTOF0GnEro5tQaMZTBtB2_-deeCiz4KSN7p4RYfLmgxNDl-GmLktAKuuh-l7zH7X8n77KcUNG5VIykXDrCw,1,With the new update it doesn't have the thing at the bottom that shows the album artwork.,,updates;shows the album artwork,,updates;shows the album artwork
com.spotify.music,gp:AOqpTOF0GnEro5tQaMZTBtB2_-deeCiz4KSN7p4RYfLmgxNDl-GmLktAKuuh-l7zH7X8n77KcUNG5VIykXDrCw,2,You can't skip to a certain part of the songs and you have to change songs manually.,,skip to a certain part of the songs;change songs manually,,skip to a certain part of the songs;change songs manually
com.spotify.music,gp:AOqpTOF0GnEro5tQaMZTBtB2_-deeCiz4KSN7p4RYfLmgxNDl-GmLktAKuuh-l7zH7X8n77KcUNG5VIykXDrCw,3,Please fix this.,,,,
com.spotify.music,gp:AOqpTOGWZ3zqB8uXmCCq0GulsB5lM8fL5b21I068Su0hNVTFh2ymJGDHYeEjGW7CrJ7ldtqG_OmK64nvw7TTrQ,1,Used to work just fine.,,,,
com.spotify.music,gp:AOqpTOGWZ3zqB8uXmCCq0GulsB5lM8fL5b21I068Su0hNVTFh2ymJGDHYeEjGW7CrJ7ldtqG_OmK64nvw7TTrQ,2,"Recently, I can have excellent WiFi connection and full bars and it won't load any online songs.",,load any online songs,,load any online songs
com.spotify.music,gp:AOqpTOGWZ3zqB8uXmCCq0GulsB5lM8fL5b21I068Su0hNVTFh2ymJGDHYeEjGW7CrJ7ldtqG_OmK64nvw7TTrQ,3,Please fix this.,,,,
com.spotify.music,gp:AOqpTOH62QEW1BLXMP431Jubw2PB1J-SkpgeyR_0WLluVs1IOFFepQGEn-8ZAEqBlVXN3LoFY3Gx-d7b9__ZOg,1,Disapointed cause I got a new phone and now it will not work LG 22 c on lollipop 5.0,,,,
